tweet_id	user_id	db_id	Begin	End	Type	Extracted_span	Tweet	drug	drug_1	Meddra_code	Meddra_LLTerm										
349892793587613697	52850909	paxil-51caf6ad53785f584a9ac64f	37	47	Indication	depression	@rogerbezanis: any ideas on treating depression naturally paxil is making me gain unwanted pounds and water weight...thanks	paxil	paxil	10012378	depression										
349892793587613697	52850909	paxil-51caf6ad53785f584a9ac64f	102	114	ADR	water weight	@rogerbezanis: any ideas on treating depression naturally paxil is making me gain unwanted pounds and water weight...thanks	paxil	paxil	10047839	water retention										
349892793587613697	52850909	paxil-51caf6ad53785f584a9ac64f	77	97	ADR	gain unwanted pounds	@rogerbezanis: any ideas on treating depression naturally paxil is making me gain unwanted pounds and water weight...thanks	paxil	paxil	10047986	weight gain										
350167875132194816	270496365	paxil-51cbf6de53785f584a9acc31	106	116	ADR	withdrawn 	@furyofpatience i was fine w/ effexor. paxil/seroxat/paroxetine was the worst fucking bitch ad  i've ever withdrawn from. pure evil.	paxil	paxil	10048013	withdrawn										
350357237597876224	55677589	paxil-51cca73f53785f584a9ad014					days like this make me question why i ever stopped taking paxil.														
350478954391535616	343150813	paxil-51cd189553785f584a9ad281	17	33	ADR	making me stupid	"my medication is making me stupid, brain meds are not ok , fuck u paxil"	paxil	paxil	10027175	memory impairment										
350677352864432128	15487799	paxil-51cdd15b53785f584a9ad6d1					"(fatphobia) aaaugh ""i don't usually put anxiety patients on paxil bc of weight gain"" why would i care"														
351442731454828544	1443002623	paxil-51d09a2b53785f584a9ae657	73	78	ADR	angry	i used to be on paxil but that made me more depressed and prozac made me angry	paxil	paxil	10002368	anger										
351442731454828544	1443002623	paxil-51d09a2b53785f584a9ae657	44	53	ADR	depressed	i used to be on paxil but that made me more depressed and prozac made me angry	paxil	paxil	10012378	depression										
351442731454828544	1443002623	paxil-51d09a2b53785f584a9ae657	58	64	Drug	prozac	i used to be on paxil but that made me more depressed and prozac made me angry	paxil	paxil												
351474792215494656	219306590	paxil-51d0b80753785f584a9ae75f	31	37	ADR	orgasm	@inarticulate i haven't had an orgasm in a long time.. wtf.. #paxil	paxil	paxil	10021574	inability to orgasm										
351476009989705728	219306590	paxil-51d0b92953785f584a9ae76d	34	49	Indication	antidepressants	how do guys ejaculate on paxil?? #antidepressants	paxil	paxil	10012378	depression										
351476009989705728	219306590	paxil-51d0b92953785f584a9ae76d	12	21	ADR	ejaculate	how do guys ejaculate on paxil?? #antidepressants	paxil	paxil	10021574	inability to orgasm										
351612374236659713	45952861	paxil-51d1382953785f584a9aec0d					i mean paxil is essentially cocaine. like i keep asking my friends if they have health insurance like yo.....#curatedlifestyle														
351683349422673920	539178100	paxil-51d17a5053785f584a9aee4e	104	113	ADR	depressed	brisdelle dangerous. paxil is supposed to treat depression and suicidal thoughts.  i took paxil and got depressed. went off &amp; ok in 2 wk.	paxil	paxil	10012378	depression										
351683349422673920	539178100	paxil-51d17a5053785f584a9aee4e	48	58	Indication	depression	brisdelle dangerous. paxil is supposed to treat depression and suicidal thoughts.  i took paxil and got depressed. went off &amp; ok in 2 wk.	paxil	paxil	10012378	depression										
351683349422673920	539178100	paxil-51d17a5053785f584a9aee4e	63	80	Indication	suicidal thoughts	brisdelle dangerous. paxil is supposed to treat depression and suicidal thoughts.  i took paxil and got depressed. went off &amp; ok in 2 wk.	paxil	paxil	10042458	suicidal ideation										
352156613886476290	565446137	paxil-51d3330753785f584a9afbbe					gz looks like he's on paxil or something. #hlnzimmermantrial														
352164444056457218	633992680	paxil-51d33a5653785f584a9afc04					"rt @pharmaguy: re: brisdelle (ie, low dose paxil - an antidepressant) approved for hot flashes. women need more love, less drugs: http://t.…"														
352327453202595840	968556180	paxil-51d3d25953785f584a9aff16	14	30	ADR	NOT LET ME SLEEP	paxil why you not let me sleep?!?	paxil	paxil	10041001	sleep loss										
352807680508837889	107429408	paxil-51d5916053785f584a9b0aff	83	100	ADR	psychotic episode	@poet_carl_watts @yueesei ...  used to be on them #justaddanother ...worst was the psychotic episode when starting #paxil but one of my favs	paxil	paxil	10037254	psychotic episode										
352846236526706689	160835933	paxil-51d5b54953785f584a9b0bd5	87	96	ADR	impotency	"rt @fightforfood: what i lack in money and personality, i make up for in paxil induced impotency"	paxil	paxil	10021550	impotence										
352848888790654976	115524474	paxil-51d5b7e053785f584a9b0bfa	87	96	ADR	impotency	"rt @fightforfood: what i lack in money and personality, i make up for in paxil induced impotency"	paxil	paxil	10021550	impotence										
352959477038841856	14805551	paxil-51d61ebf53785f584a9b0f0d					on my last dose of paxil... :\														
353307763994136576	1443364436	paxil-51d7632e53785f584a9b1346					rt @tallatrialogue: the fda recently approved paroxetine (which in higher doses is marketed as the antidepressant paxil) as a... http://t.c…														
353503396331921409	15657496	paxil-51d8195053785f584a9b1527	76	98	ADR	value your brain cells	going off paxil cr cold turkey is something you should never ever do if you value your brain cells.	paxil	paxil	10027175	memory impairment										
354092257533632512	1555078868	paxil-51da3dbb53785f584a9b1e31	41	58	ADR	impossible to cry	rt @karmageddonit: paxil makes it nearly impossible to cry.	paxil	paxil	10071175	lack of feeling emotions										
354125506683207680	145693375	paxil-51da5cb353785f584a9b1ea7					"paxil will be the death of me,"														
354458322214191104	260750563	paxil-51db92b253785f584a9b2408	65	85	ADR	loss of circulation 	"welll..decided to get off paxil. withdrawals are killlerrr, like loss of circulation randomly in areas."	paxil	paxil	10036155	poor peripheral circulation										
354458322214191104	260750563	paxil-51db92b253785f584a9b2408	33	44	ADR	withdrawals	"welll..decided to get off paxil. withdrawals are killlerrr, like loss of circulation randomly in areas."	paxil	paxil	10073281	withdrawal symptom										
358353085535494144	80711423	paxil-51e9be015378704aae89297f	80	94	ADR	face break out	i can't wait until i get off of paxil because that's what is probably making my face break out.	paxil	paxil	10000496	acne										
358354458083729408	80711423	paxil-51e9bf395378704aae892985	78	92	ADR	face break out	"maybe i'm allergic to paxil, because it didn't say anything about making your face break out."	paxil	paxil	10000496	acne										
358354458083729408	80711423	paxil-51e9bf395378704aae892985	10	18	ADR	allergic	"maybe i'm allergic to paxil, because it didn't say anything about making your face break out."	paxil	paxil	10001718	allergic reaction										
342048826993020929	23962050	pradaxa-51ae6d745378f924d02efafa					"you can have all the papers, articles etc about #pradaxa but until there is an antidote, this drug is a killer. #recallpradaxa"														
347108263143288835	319087703	pradaxa-51c0d57f53785f584a9a7796					"#consumeralert: have you or a loved one taken #granuflo, #pradaxa or #actos and  suffered from adverse effects? if so, seek an opinion asap."														
349231903724941312	493123841	pradaxa-51c88f2d53785f584a9ab670					"pradaxa is a blood thinning medication used to reduce the risk of stroke in patients with  (af), commonly known as irregular heartbeat."														
349616326496624640	519090675	pradaxa-51c9f53e53785f584a9ac0f6					if you took pradaxa and suffered from death you may be eligible for compensation isn't it a little late...?														
350043427544633344	22370512	pradaxa-51cb82f753785f584a9ac933					only 12 more days until i will be able to stop taking pradaxa which will remove the risk of bleeding out allowing me to resume working.														
332972801034182656	18610619	pregabalin-518d68b4ac6ab35b4d481c58	47	57	Indication	bipolar II	@halfabear @eabendies yeah pregabalin calms my bipolar ii too - but not in the numbing way that prozac does.	pregabalin	pregabalin	10004940	bipolar II disorder										
332972801034182656	18610619	pregabalin-518d68b4ac6ab35b4d481c58	79	86	ADR	numbing	@halfabear @eabendies yeah pregabalin calms my bipolar ii too - but not in the numbing way that prozac does.	pregabalin	Prozac	10071175	lack of feeling emotions										
332972801034182656	18610619	pregabalin-518d68b4ac6ab35b4d481c58	96	102	Drug	Prozac	@halfabear @eabendies yeah pregabalin calms my bipolar ii too - but not in the numbing way that prozac does.	pregabalin	pregabalin												
333358524274987008	18610619	pregabalin-518ecff0ac6ab35b4d482ac4	70	76	ADR	memory	@halfabear i had a year on prozac which ruined my creativity too - my memory now is awful - pregabalin does it but it's worth it!!!	pregabalin	pregabalin	10027175	memory impairment										
333358524274987008	18610619	pregabalin-518ecff0ac6ab35b4d482ac4	40	60	ADR	ruined my creativity	@halfabear i had a year on prozac which ruined my creativity too - my memory now is awful - pregabalin does it but it's worth it!!!	pregabalin	Prozac	10027374	mental impairment										
333358524274987008	18610619	pregabalin-518ecff0ac6ab35b4d482ac4	27	33	Drug	Prozac	@halfabear i had a year on prozac which ruined my creativity too - my memory now is awful - pregabalin does it but it's worth it!!!	pregabalin	pregabalin												
342113162528690178	202725712	pristiq-51aea9545378f924d02efd35	102	115	ADR	random crying	"@spectagoggles jeez, and to think i'm suffering without my pristiq for a few days (we've reached the ""random crying"" phase). two weeks yikes"	pristiq	pristiq	10011469	crying										
342843798554046464	17248031	pristiq-51b151f35378b9555a2ef8f9	84	95	ADR	instability	@hello_nacho @tobiasampersand lexapro gave me the worst mixed episodes. i have some instability with pristiq but i can manage it ok.	pristiq	pristiq	10022454	instability emotional										
342843798554046464	17248031	pristiq-51b151f35378b9555a2ef8f9	56	70	ADR	mixed episodes	@hello_nacho @tobiasampersand lexapro gave me the worst mixed episodes. i have some instability with pristiq but i can manage it ok.	pristiq	Lexapro	10065032	mixed manic depressive episode										
342843798554046464	17248031	pristiq-51b151f35378b9555a2ef8f9	30	37	Drug	Lexapro	@hello_nacho @tobiasampersand lexapro gave me the worst mixed episodes. i have some instability with pristiq but i can manage it ok.	pristiq	pristiq												
343602709519273985	12135892	pristiq-51b414945378b9555a2f09ac	62	71	ADR	brain zap	@harrydfish @deltrimental joe is on pristiq and he gets weird brain zap / twitch things too.	pristiq	pristiq	10033775	paraesthesia										
343602709519273985	12135892	pristiq-51b414945378b9555a2f09ac	74	80	ADR	twitch	@harrydfish @deltrimental joe is on pristiq and he gets weird brain zap / twitch things too.	pristiq	pristiq	10045198	twitching										
348698825512321024	22471674	pristiq-51c69ee453785f584a9aa4f8	24	35	ADR	withdrawals	holy shit balls pristiq withdrawals are very strong!	pristiq	pristiq	10073281	withdrawal symptom										
350219554460418048	19750152	pristiq-51cc272253785f584a9accfc					@dancuzns i'm on pristiq and i'm on the pill too remember. so can't mix with the two.														
351619134334832641	17248031	pristiq-51d13e7553785f584a9aec45	39	60	ADR	eyeballs make a sound	today's pristiq withdrawal symptom: my eyeballs make a sound like star trek doors when i move them. #wtf	pristiq	pristiq	10070539	sound sensitivity increased										
351619134334832641	17248031	pristiq-51d13e7553785f584a9aec45	16	26	ADR	withdrawal	today's pristiq withdrawal symptom: my eyeballs make a sound like star trek doors when i move them. #wtf	pristiq	pristiq	10073281	withdrawal symptom										
351679516072087552	16729402	pristiq-51d1771953785f584a9aee30	47	58	ADR	withdrawals	what to do? not looking forward to cold turkey withdrawals from pristiq... sense of impending doom. anxiety only makes the situation worse.	pristiq	pristiq	10073281	withdrawal symptom										
353144982372220930	21981963	pristiq-51d6cb8353785f584a9b110f	46	61	Indication	antidepressants	out of the house by 8 am on a non-work day.  #antidepressants #testify #pristiq	pristiq	pristiq	10012378	depression										
353941443322183680	43549767	pristiq-51d9b14653785f584a9b1b7f	123	136	Indication	Wanted to die	pristiq isn't helping. i'm in a great mood. want to live forever. love life. it was easy when i had no mental health care. wanted to diethen	pristiq	pristiq	10042458	suicidal ideation										
